codigo_neg,cantidad_entregada
19960116-15,30
19960116-15,30
19960116-15,30
19960116-15,30
19960116-15,30
19960116-15,30
19960116-15,30
19980015-09,30
19980015-09,30
19980015-09,30
19980015-09,30
19980015-09,30
19980015-09,30
20135125-02,28
19906237-05,30
20027209-03,1
19947216-03,1
19947216-03,1
19947216-03,1
20024550-01,1
20024550-01,1
20103886-07,30
20039358-03,30
19947216-03,1
20039358-03,30
20039358-03,30
20020348,50
19937957-07,1
19937957-07,1
19937957-07,1
19937957-07,1
20072701-01,1
20072701-01,1
20072701-01,1
20072701-01,1
20141920-01,30
20156025-03,1
19908960-11,60
20039358-03,28
20039358-03,28
20039358-03,28
20039358-03,28
19987947-08,30
19980015-09,25
19960116-15,25
19960116-15,25
19960116-15,25
19960116-15,25
00094321-01,1
19900906-21,90
19900906-21,90
19900906-21,90
19931135-04,2
20122985-04,60
00044969-04,180
20007378-02,30
19972152-06,60
20024180-17,30
20024180-17,30
20024180-17,30
00200541-11,30
00200541-11,30
00200541-11,30
00200541-11,30
19998580-01,30
19998580-01,30
19998580-01,30
20066836-01,1
19924904-01,1
20062852-01,30
00209835-06,120
20054456-06,28
20093471-02,28
00021475-02,1
00011415-04,30
00011415-04,30
00011415-04,30
00011415-04,30
00011415-04,30
00011415-04,30
00011415-04,30
19977699-03,3
20121603-03,16
20048287-07,60
20048287-07,60
20048287-07,60
20082257-02,60
20082257-02,60
20082257-02,60
20082257-02,60
19930433-06,30
19930433-06,30
19930433-06,30
01982542-01,1
01982542-01,1
01982542-01,1
01982542-01,1
01982542-01,1
01982542-01,1
01982542-01,1
20102484-01,30
20102484-01,30
20063891-01,30
19990978-07,30
20056044-06,30
20010036,120
20010036,120
20010036,120
20010036,120
20010036,120
20102484-01,30
20102484-01,30
20010036,120
20010036,120
20189016-01,1
20199946-01,60
19949535-02,90
00047085-10,20
00047085-10,20
00047085-10,20
00047085-10,20
00047085-10,20
00051716-01,40
00051716-01,40
00051716-01,40
19944003-06,120
20043928-01,30
19999947-18,60
20043156-03,1
20043156-03,1
20043156-03,1
20043156-03,1
20043156-03,1
20043156-03,1
20043156-03,1
20043156-03,1
20043156-03,1
20043156-03,1
20043156-03,1
20043156-03,1
20043156-03,1
20043156-03,1
20043156-03,1
20043156-03,1
00206166-03,30
20066086-11,14
20066086-11,14
20066086-11,14
19930433-06,25
20020348,30
20010036,100
20010036,100
19900906-21,60
19900906-21,60
19900906-21,60
19900906-21,60
20003530-03,30
20003530-03,30
20003530-03,30
20003530-03,30
20003530-03,30
20003530-03,30
20003530-03,30
20003530-03,30
20003530-03,30
20003530-03,30
20003530-03,30
20003530-03,30
20003530-03,30
20003530-03,30
00039210-01,60
20052424-06,30
20052424-06,30
20052424-06,30
