codigo_neg,cantidad_entrega,tipo_entrega
20061025-20,3,TOTAL
20061025-20,3,TOTAL
20084031-2,30,TOTAL
32602-14,25,TOTAL
199905549-2,60,TOTAL
19928855-01,6,TOTAL
19987944-1,25,TOTAL
32602-14,25,TOTAL
20061025-17,30,TOTAL
20070928-2,90,TOTAL
PENDIENTE,8,TOTAL
20137227-1,1,TOTAL
20027209-3,2,TOTAL
20029777-1,4,TOTAL
20197193-02,30,TOTAL
32602-14,25,TOTAL
19987947,25,TOTAL
19976365,25,TOTAL
20070928-2,30,TOTAL
20097785-17,60,TOTAL
20084031-2,30,TOTAL
20137227-1,1,TOTAL
20204361-01,30,TOTAL
20061025-20,3,TOTAL
206776,25,TOTAL
20084031-2,30,TOTAL
20194183-01,30,TOTAL
19987944-1,25,TOTAL
20156998-1,1,TOTAL
20054403-1,1,TOTAL
22916-2,1,TOTAL
20137227-1,1,TOTAL
20088574-1,60,TOTAL
20084031-2,30,TOTAL
20137227-1,1,TOTAL
20054403-1,1,TOTAL
38635-5,30,TOTAL
20002042-14,1,TOTAL
20187776-1,60,TOTAL
20018741-7,90,TOTAL
19976365,25,TOTAL
20097785-17,60,TOTAL
230337-1,1,TOTAL
20027209-3,2,TOTAL
20086613-4,1,TOTAL
20122250-2,3,TOTAL
20107054-7,30,TOTAL
19989500-03,30,TOTAL
32602-14,25,TOTAL
20134577-1,1,TOTAL
36995,90,TOTAL
19963349-4,30,TOTAL
20084031-2,30,TOTAL
20187965-5,90,TOTAL
20061025-20,3,TOTAL
19974655-3,60,TOTAL
20084031-2,30,TOTAL
20100573-3,30,TOTAL
58027-10,30,TOTAL
20061025-20,4,TOTAL
20103181-11,60,TOTAL
20122250-2,1,TOTAL
1982542-1,3,TOTAL
19989500-03,30,TOTAL
20066117-18,30,TOTAL
32602-14,25,TOTAL
20059262-2,2,TOTAL
20204361-01,30,TOTAL
19980015-9,25,TOTAL
38635-5,10,TOTAL
20122250-2,2,TOTAL
22916-2,1,TOTAL
20084031-2,30,TOTAL
20179583-1,1,TOTAL
19991309-1,1,TOTAL
19943837-5,1,TOTAL
20084031-2,30,TOTAL
230337-1,1,TOTAL
32602-14,25,TOTAL
20122250-2,1,TOTAL
20015271-4,30,TOTAL
20015270-2,30,TOTAL
1980397-1,90,TOTAL
13874-2,60,TOTAL
206776,25,TOTAL
38635-5,20,TOTAL
19951790-2,40,TOTAL
20134577-1,1,TOTAL
20029834,1,TOTAL
20061025-20,1,TOTAL
20204361-01,30,TOTAL
20204361-01,30,TOTAL
58027-10,60,TOTAL
20092574-2,20,TOTAL
20090556-1,4,TOTAL
20061025-20,3,TOTAL
20114242-02,30,TOTAL
20029777-1,4,TOTAL
32602-14,25,TOTAL
20059262-2,3,TOTAL
20100573-3,30,TOTAL
22916-2,1,TOTAL
20084031-2,30,TOTAL
20061025-20,1,TOTAL
20027209-3,2,TOTAL
32602-14,25,TOTAL
20084031-2,30,TOTAL
19975977-5,30,TOTAL
47744,60,TOTAL
19976365,25,TOTAL
38635-5,30,TOTAL
58027-10,60,TOTAL
22916-2,1,TOTAL
19935124-2,1,TOTAL
19984412-1,1,TOTAL
20054403-1,1,TOTAL
20061025-20,5,TOTAL
19980677-1,1,TOTAL
20065665-1,30,TOTAL
19982562-8,20,TOTAL
38635-5,30,TOTAL
20137227-1,2,TOTAL
20044427-03,30,TOTAL
26656-1,60,TOTAL
19928855-01,6,TOTAL
20084031-2,30,TOTAL
20084031-2,30,TOTAL
20122250-2,1,TOTAL
20122250-2,1,TOTAL
20027209-3,1,TOTAL
19975970-5,28,TOTAL
20122250-2,1,TOTAL
32602-14,25,TOTAL
19975977-5,30,TOTAL
32602-14,25,TOTAL
20157000-01,224,TOTAL
20212401-2,90,TOTAL
20027209-3,1,TOTAL
32602-14,25,TOTAL
206776,25,TOTAL
20027209-3,1,TOTAL
46792-3,3,TOTAL
20084031-2,30,TOTAL
20100573-3,30,TOTAL
20157001-9,28,TOTAL
20196775-2,28,TOTAL
20091441,1,TOTAL
32602-14,25,TOTAL
19987947,25,TOTAL
206776,25,TOTAL
20195984-1,21,TOTAL
20027209-3,1,TOTAL
20128168-1,5,TOTAL
19960116-15,30,TOTAL
PENDIENTE,10,TOTAL
19999146-2,3,TOTAL
19987947,25,TOTAL
20059849-1,3,TOTAL
19976365,25,TOTAL
19980015-9,25,TOTAL
46792-3,3,TOTAL
32602-14,25,TOTAL
20029762-1,4,TOTAL
58027-10,90,TOTAL
19980015-9,25,TOTAL
20104457-1,60,TOTAL
20171148-1,30,TOTAL
2012606-2,60,TOTAL
20122250-2,1,TOTAL
20084031-2,30,TOTAL
38635-5,30,TOTAL
20061025-20,4,TOTAL
19976365,30,TOTAL
20179583-1,1,TOTAL
206776,25,TOTAL
19987947,25,TOTAL
20122250-2,1,TOTAL
20084031-2,30,TOTAL
20100573-3,30,TOTAL
38635-5,10,TOTAL
20061025-20,3,TOTAL
38635-5,10,TOTAL
20029777-1,4,TOTAL
19976365,25,TOTAL
199905549-2,60,TOTAL
19987944-1,25,TOTAL
19976365,25,TOTAL
20070928-2,30,TOTAL
230337-1,1,TOTAL
20134577-1,1,TOTAL
20029777-1,4,TOTAL
206776,25,TOTAL
20197193-02,30,TOTAL
20195984-1,21,TOTAL
20120938-1,30,TOTAL
20070928-2,60,TOTAL
20100573-3,30,TOTAL
32602-14,25,TOTAL
19982073-1,1,TOTAL
20177170,14,TOTAL
2012606-2,60,TOTAL
19974253-2,4,TOTAL
20122152-2,90,TOTAL
199905549-2,90,TOTAL
20084031-2,30,TOTAL
20084031-2,30,TOTAL
20100573-3,30,TOTAL
19942450-05,30,TOTAL
230337-1,1,TOTAL
20029762-1,3,TOTAL
20084031-2,30,TOTAL
32602-14,25,TOTAL
44747-2,120,TOTAL
20065665-1,30,TOTAL
20065665-1,30,TOTAL
32602-14,25,TOTAL
20122152-2,30,TOTAL
19987947,25,TOTAL
20122250-2,1,TOTAL
20065665-1,90,TOTAL
20187776-1,60,TOTAL
32602-14,25,TOTAL
19928855-01,6,TOTAL
32602-14,25,TOTAL
20061025-20,2,TOTAL
20157001-9,84,TOTAL
19982562-8,30,TOTAL
19982562-8,30,TOTAL
20084031-2,30,TOTAL
41240-1,60,TOTAL
206776,25,TOTAL
20122250-2,1,TOTAL
20029762-1,4,TOTAL
19987947,25,TOTAL
20027209-3,1,TOTAL
20204361-01,30,TOTAL
20061025-20,2,TOTAL
38635-5,30,TOTAL
22916-2,1,TOTAL
20048287-7,90,TOTAL
206776,25,TOTAL
32602-14,25,TOTAL
20061025-20,2,TOTAL
20061025-20,3,TOTAL
32602-14,25,TOTAL
20134577-1,1,TOTAL
206776,25,TOTAL
38635-5,30,TOTAL
19987944-1,25,TOTAL
19974655-3,30,TOTAL
38635-5,30,TOTAL
20029762-1,4,TOTAL
19987944-1,25,TOTAL
20027209-3,1,TOTAL
20178268-01,30,TOTAL
206776,25,TOTAL
19987947,25,TOTAL
20060296-2,84,TOTAL
22916-2,1,TOTAL
19976365,25,TOTAL
206776,25,TOTAL
38635-5,30,TOTAL
20179583-1,1,TOTAL
20070928-2,60,TOTAL
20122250-2,1,TOTAL
20056954-1,1,TOTAL
206776,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
213259-3,3,TOTAL
20029777-1,4,TOTAL
19987947,25,TOTAL
20122250-2,1,TOTAL
20187776-1,60,TOTAL
206777-1,25,TOTAL
20084031-2,30,TOTAL
20054403-1,1,TOTAL
19976365,25,TOTAL
20070928-2,60,TOTAL
20097785-17,30,TOTAL
20027209-3,2,TOTAL
20096310-1,1,TOTAL
206776,25,TOTAL
199905549-2,60,TOTAL
38635-5,30,TOTAL
20122250-2,1,TOTAL
1552361-5,90,TOTAL
20076277-3,4,TOTAL
20003211-1,60,TOTAL
20137227-1,1,TOTAL
20084031-2,30,TOTAL
38635-5,10,TOTAL
230337-1,1,TOTAL
20027209-3,1,TOTAL
20059849-1,2,TOTAL
20156587-1,90,TOTAL
202595-2,15,TOTAL
20122152-2,90,TOTAL
20064440-1,30,TOTAL
20122204-2,1,TOTAL
38635-5,30,TOTAL
20122250-2,1,TOTAL
19991309-1,1,TOTAL
20001982-2,1,TOTAL
20029777-1,4,TOTAL
206776,25,TOTAL
20018741-7,90,TOTAL
206776,25,TOTAL
36996,90,TOTAL
20084031-2,30,TOTAL
19987947,25,TOTAL
20122250-2,1,TOTAL
19991309-1,1,TOTAL
20090556-1,2,TOTAL
19902391-3,90,TOTAL
20097586-1,30,TOTAL
20084685-6,14,TOTAL
20091819-6,90,TOTAL
20122250-2,1,TOTAL
20055745-1,1,TOTAL
230337-1,1,TOTAL
20084120-1,30,TOTAL
20110698-3,30,TOTAL
19944682-5,30,TOTAL
20158699-1,30,TOTAL
19977699-1,360,TOTAL
20144811-2,30,TOTAL
32602-14,25,TOTAL
20088574-1,60,TOTAL
230337-1,1,TOTAL
20122250-2,1,TOTAL
20122250-2,1,TOTAL
20144811-2,30,TOTAL
20061025-20,3,TOTAL
20100573-3,30,TOTAL
20137227-1,1,TOTAL
20060296-2,98,TOTAL
20104457-1,30,TOTAL
32602-14,25,TOTAL
20088574-1,60,TOTAL
19918906-1,1,TOTAL
32602-14,25,TOTAL
20204361-01,30,TOTAL
58027-10,60,TOTAL
230337-1,1,TOTAL
20019918-2,30,TOTAL
46792-3,3,TOTAL
20156587-1,60,TOTAL
20139041-2,56,TOTAL
20084031-2,30,TOTAL
20088574-1,60,TOTAL
38635-5,30,TOTAL
20120938-1,30,TOTAL
199905549-2,30,TOTAL
20122250-2,1,TOTAL
19959553-5,1,TOTAL
230337-1,1,TOTAL
20029777-1,4,TOTAL
20029777-1,4,TOTAL
20061025-17,30,TOTAL
230133-2,60,TOTAL
20149185-1,56,TOTAL
22916-2,1,TOTAL
19987947,25,TOTAL
19908545-13,90,TOTAL
19982562-8,60,TOTAL
38635-5,30,TOTAL
20027209-3,2,TOTAL
20061025-20,60,TOTAL
20055745-1,3,TOTAL
20122250-2,1,TOTAL
19976365,25,TOTAL
20122250-2,1,TOTAL
19987944-1,25,TOTAL
58027-10,30,TOTAL
58027-10,30,TOTAL
20122250-2,2,TOTAL
20027209-3,2,TOTAL
20157001-9,28,TOTAL
19932152-2,1,TOTAL
20128168-1,3,TOTAL
20122250-2,1,TOTAL
19982562-8,60,TOTAL
58027-10,30,TOTAL
20029777-1,2,TOTAL
206776,25,TOTAL
20097785-17,60,TOTAL
20097785-17,60,TOTAL
20156587-1,60,TOTAL
19928855-01,2,TOTAL
33038-1,90,TOTAL
51612-1,90,TOTAL
20084031-2,30,TOTAL
206777-1,25,TOTAL
20076277-3,4,TOTAL
20076277-3,4,TOTAL
200584411-1,1,TOTAL
19976644-4,1,TOTAL
19906196-5,10,TOTAL
19929856-13,20,TOTAL
20179583-1,1,TOTAL
20122250-2,1,TOTAL
19976365,25,TOTAL
20065665-1,30,TOTAL
20060296-2,98,TOTAL
20171148-1,30,TOTAL
20134577-1,1,TOTAL
36995,90,TOTAL
32602-14,25,TOTAL
230337-1,1,TOTAL
38635-5,30,TOTAL
20149183-1,90,TOTAL
32602-14,25,TOTAL
20120938-1,30,TOTAL
19987944-1,25,TOTAL
19963352-15,30,TOTAL
20084031-2,30,TOTAL
19930999-1,2,TOTAL
20029777-1,4,TOTAL
20070928-2,60,TOTAL
206776,25,TOTAL
20144811-2,30,TOTAL
2012606-2,60,TOTAL
20100057-4,30,TOTAL
19987944-1,25,TOTAL
19955476-17,30,TOTAL
PENDIENTE,56,TOTAL
20149185-1,60,TOTAL
20122250-2,1,TOTAL
20125491,90,TOTAL
20125491,90,TOTAL
26656-1,60,TOTAL
225392-2,90,TOTAL
20001515-3,90,TOTAL
20122204-2,1,TOTAL
44747-2,90,TOTAL
19974655-3,90,TOTAL
20029834,1,TOTAL
22916-2,3,TOTAL
20104457-1,60,TOTAL
20122250-2,2,TOTAL
213259-3,3,TOTAL
20179583-1,1,TOTAL
20097586-1,30,TOTAL
20122204-2,1,TOTAL
20064440-1,30,TOTAL
19974655-3,120,TOTAL
20096310-1,1,TOTAL
20096310-1,1,TOTAL
20122250-2,2,TOTAL
19959553-5,1,TOTAL
20061379-1,5,TOTAL
230337-1,1,TOTAL
19961607-2,120,TOTAL
20197193-02,30,TOTAL
19934941-12,180,TOTAL
20122152-2,90,TOTAL
20122204-2,1,TOTAL
20097586-1,30,TOTAL
20122250-2,1,TOTAL
20084031-2,30,TOTAL
20027209-3,2,TOTAL
230337-1,1,TOTAL
22916-2,1,TOTAL
19974655-3,120,TOTAL
213259-3,3,TOTAL
19932152-2,1,TOTAL
19951790-2,40,TOTAL
19976365,25,TOTAL
20027209-3,2,TOTAL
38635-5,30,TOTAL
20120938-1,30,TOTAL
20122250-2,1,TOTAL
20149185-1,56,TOTAL
32602-14,25,TOTAL
20054403-1,1,TOTAL
20137227-1,1,TOTAL
19900498-3,1,TOTAL
20027209-3,1,TOTAL
20122152-2,90,TOTAL
20179583-1,1,TOTAL
20027209-3,1,TOTAL
20027209-3,2,TOTAL
20122152-2,90,TOTAL
20122152-2,30,TOTAL
20156587-1,60,TOTAL
19941742-5,30,TOTAL
38635-5,30,TOTAL
20122250-2,1,TOTAL
20024819-3,30,TOTAL
19980015-9,25,TOTAL
22916-2,1,TOTAL
19980015-9,25,TOTAL
20070928-2,60,TOTAL
20156587-1,60,TOTAL
19963352-15,30,TOTAL
19998394-4,56,TOTAL
20178268-01,30,TOTAL
20122152-2,90,TOTAL
44747-2,90,TOTAL
225390-5,56,TOTAL
20122250-2,2,TOTAL
20122250-2,2,TOTAL
20061025-20,3,TOTAL
20061025-20,3,TOTAL
19962943-15,30,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
230133-2,30,TOTAL
38863-1,1,TOTAL
20122250-2,1,TOTAL
206776,25,TOTAL
20097586-1,30,TOTAL
19972058-1,5,TOTAL
19972058-1,4,TOTAL
19972058-1,4,TOTAL
20156587-1,120,TOTAL
19980015-9,25,TOTAL
20107900-2,1,TOTAL
20001982-2,1,TOTAL
20139041-2,112,TOTAL
20149185-1,112,TOTAL
20072701-1,1,TOTAL
20072701-1,1,TOTAL
19977699-1,60,TOTAL
230337-1,1,TOTAL
20122250-2,1,TOTAL
19992938-11,14,TOTAL
206776,25,TOTAL
19959553-5,1,TOTAL
20122152-2,60,TOTAL
20107900-2,1,TOTAL
230337-1,1,TOTAL
20107900-2,2,TOTAL
20107900-2,2,TOTAL
20016549-64,120,TOTAL
20196775-2,56,TOTAL
20107900-2,1,TOTAL
20097785-17,30,TOTAL
20122204-2,1,TOTAL
58027-10,28,TOTAL
19955370-8,6,TOTAL
01980885-05,8,TOTAL
20122250-2,1,TOTAL
20100057-4,30,TOTAL
19928855-01,1,TOTAL
20003211-1,30,TOTAL
19959553-5,1,TOTAL
20122250-2,1,TOTAL
20122250-2,1,TOTAL
20122250-2,1,TOTAL
20156587-1,120,TOTAL
20122204-2,1,TOTAL
20122152-2,60,TOTAL
20196656-2,28,TOTAL
20196656-2,28,TOTAL
19976365,25,TOTAL
19972058-1,4,TOTAL
20261759,2,TOTAL
20051082-8,120,TOTAL
209835-6,180,TOTAL
20134807-1,2,TOTAL
19954814-4,30,TOTAL
19954814-4,30,TOTAL
209835-6,180,TOTAL
20051082-8,120,TOTAL
20134807-1,2,TOTAL
19972058-1,3,TOTAL
20122204-2,1,TOTAL
19972058-1,3,TOTAL
20037590-01,2,TOTAL
38635-5,10,TOTAL
20122250-2,1,TOTAL
19959553-5,1,TOTAL
20122152-2,90,TOTAL
19972058-1,5,TOTAL
22797-01,30,TOTAL
20122250-2,1,TOTAL
19972058-1,3,TOTAL
19972058-1,3,TOTAL
20122250-2,1,TOTAL
20001982-2,1,TOTAL
19972058-1,2,TOTAL
20107900-2,1,TOTAL
19955370-8,4,TOTAL
19918906-1,1,TOTAL
19972058-1,2,TOTAL
19918906-1,1,TOTAL
19900498-3,1,TOTAL
20122250-2,1,TOTAL
22797-01,30,TOTAL
19959553-5,1,TOTAL
20122250-2,1,TOTAL
19976365,25,TOTAL
19976365,125,TOTAL
19976365,25,TOTAL
19972058-1,4,TOTAL
20029834,1,TOTAL
20122250-2,1,TOTAL
19972058-1,2,TOTAL
19972058-1,3,TOTAL
20122250-2,1,TOTAL
19972058-1,3,TOTAL
19972058-1,2,TOTAL
19972058-1,3,TOTAL
51881-1,90,TOTAL
20126479-1,90,TOTAL
19918906-1,1,TOTAL
20107900-2,1,TOTAL
20027209-3,1,TOTAL
230337-1,1,TOTAL
20055745-1,1,TOTAL
19980015-9,25,TOTAL
19980015-9,25,TOTAL
19976365,25,TOTAL
20156587-1,90,TOTAL
20122250-2,1,TOTAL
20122250-2,1,TOTAL
230337-1,1,TOTAL
19972058-1,4,TOTAL
19972058-1,4,TOTAL
19972058-1,3,TOTAL
20196775-2,28,TOTAL
20261759,2,TOTAL
19976365,25,TOTAL
19972058-1,3,TOTAL
19972058-1,2,TOTAL
20001982-2,1,TOTAL
20108399-1,3,TOTAL
230337-1,1,TOTAL
19959553-5,1,TOTAL
19928855-01,1,TOTAL
230337-1,1,TOTAL
46792-3,3,TOTAL
19980015-9,25,TOTAL
20122152-2,90,TOTAL
19935777-12,60,TOTAL
19976365,25,TOTAL
19959553-5,1,TOTAL
20070928-2,10,TOTAL
20122250-2,1,TOTAL
213259-3,3,TOTAL
32602-14,25,TOTAL
20018741-7,120,TOTAL
19980015-9,25,TOTAL
38635-5,1,TOTAL
19910693-6,2,TOTAL
19914312-21,2,TOTAL
20055745-1,1,TOTAL
206777-1,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
20208117-1,1,TOTAL
19964038-2,30,TOTAL
20122250-2,2,TOTAL
32602-14,25,TOTAL
20097785-17,60,TOTAL
20103181-11,30,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19928855-01,3,TOTAL
20122152-2,90,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
20097785-17,50,TOTAL
20097785-17,30,TOTAL
206776,25,TOTAL
19935777-12,60,TOTAL
20097785-17,20,TOTAL
20097785-17,20,TOTAL
32602-14,25,TOTAL
38635-5,30,TOTAL
20120938-1,30,TOTAL
20116740-01,30,TOTAL
19992452-8,25,TOTAL
19992452-8,25,TOTAL
32602-14,25,TOTAL
20161093-1,1,TOTAL
19980015-9,25,TOTAL
19992452-8,25,TOTAL
20097785-17,60,TOTAL
20097785-17,60,TOTAL
19951790-2,1,TOTAL
19951790-2,39,TOTAL
20178268-01,60,TOTAL
20086576-1,1,TOTAL
38635-5,30,TOTAL
19934941-12,60,TOTAL
19976365,25,TOTAL
19959553-5,1,TOTAL
20070928-2,60,TOTAL
20122250-2,1,TOTAL
38635-5,30,TOTAL
32602-14,25,TOTAL
206776,25,TOTAL
20097785-17,32,TOTAL
20122152-2,120,TOTAL
46792-3,3,TOTAL
20097785-17,30,TOTAL
58027-10,30,TOTAL
22916-2,1,TOTAL
20097785-17,30,TOTAL
20134577-1,2,TOTAL
20097785-17,30,TOTAL
20149185-1,60,TOTAL
19900498-3,1,TOTAL
19993599-04,3,TOTAL
32602-14,25,TOTAL
20029760-1,1,TOTAL
PENDIENTE,2,TOTAL
20149185-1,56,TOTAL
19934941-12,60,TOTAL
20122152-2,60,TOTAL
19982562-8,30,TOTAL
32602-14,25,TOTAL
206776,25,TOTAL
19976365,25,TOTAL
19918906-1,1,TOTAL
20097785-17,60,TOTAL
20070928-2,60,TOTAL
20070928-2,30,TOTAL
20122250-2,1,TOTAL
32602-14,25,TOTAL
20122152-2,50,TOTAL
20122152-2,10,TOTAL
20122152-2,60,TOTAL
20122152-2,60,TOTAL
20097785-17,30,TOTAL
19987947,25,TOTAL
206776,25,TOTAL
32602-14,25,TOTAL
32602-14,25,TOTAL
19992452-8,25,TOTAL
19992452-8,25,TOTAL
20122250-2,1,TOTAL
20122250-2,1,TOTAL
32602-14,25,TOTAL
22916-2,1,TOTAL
19954814-4,60,TOTAL
20029834,1,TOTAL
230337-1,1,TOTAL
19980015-9,25,TOTAL
19980015-9,25,TOTAL
PENDIENTE,60,TOTAL
19999677-2,15,TOTAL
206776,25,TOTAL
32602-14,25,TOTAL
20139041-2,56,TOTAL
20134577-1,2,TOTAL
19947216-2,1,TOTAL
20025951-7,120,TOTAL
19992452-8,25,TOTAL
20137227-1,2,TOTAL
206776,25,TOTAL
19900498-3,1,TOTAL
20122152-2,90,TOTAL
20122250-2,1,TOTAL
20107900-2,1,TOTAL
20119257-3,60,TOTAL
20097785-17,30,TOTAL
20122250-2,1,TOTAL
20063891-1,30,TOTAL
20122250-2,1,TOTAL
20054403-1,1,TOTAL
20107900-2,2,TOTAL
20122250-2,2,TOTAL
19959553-5,1,TOTAL
38635-5,30,TOTAL
19914657-5,90,TOTAL
38635-5,30,TOTAL
19900498-3,1,TOTAL
20097785-17,60,TOTAL
38635-5,30,TOTAL
20122250-2,1,TOTAL
20018741-7,60,TOTAL
19987947,25,TOTAL
20116740-01,30,TOTAL
206777-1,25,TOTAL
20149185-1,60,TOTAL
20061025-17,30,TOTAL
20070928-2,90,TOTAL
19980015-9,25,TOTAL
20030710-28,25,TOTAL
19980015-9,25,TOTAL
20122204-2,1,TOTAL
19902391-3,60,TOTAL
20137227-1,1,TOTAL
20097785-17,30,TOTAL
19987943-1,25,TOTAL
32602-14,25,TOTAL
32602-14,25,TOTAL
19987944-1,25,TOTAL
20091441,1,TOTAL
38635-5,30,TOTAL
19972058-1,1,TOTAL
38635-5,30,TOTAL
20122250-2,1,TOTAL
19972058-1,4,TOTAL
20070928-2,60,TOTAL
20122250-2,1,TOTAL
20064440-1,30,TOTAL
20156025-3,1,TOTAL
20116740-01,30,TOTAL
20018741-7,60,TOTAL
35662-11,30,TOTAL
20029777-1,4,TOTAL
206776,25,TOTAL
19959553-5,1,TOTAL
20197193-02,30,TOTAL
20070928-2,30,TOTAL
19959553-5,1,TOTAL
20027209-3,1,TOTAL
206776,25,TOTAL
206776,25,TOTAL
20029762-1,4,TOTAL
20012566,534,TOTAL
17144-8,30,TOTAL
20066793-21,30,TOTAL
54932-1,30,TOTAL
20010760-4,30,TOTAL
51612-1,60,TOTAL
20096037-6,60,TOTAL
20122979-1,30,TOTAL
19918906-1,1,TOTAL
19914657-5,30,TOTAL
20122250-2,1,TOTAL
20139041-2,60,TOTAL
230133-2,60,TOTAL
32602-14,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
32602-14,25,TOTAL
20171806,1,TOTAL
20122250-2,1,TOTAL
19980015-9,25,TOTAL
20088574-1,60,TOTAL
20149157-01,28,TOTAL
20003209-1,30,TOTAL
20015394,30,TOTAL
20122152-2,120,TOTAL
32602-14,25,TOTAL
20200038-01,30,TOTAL
19959553-5,1,TOTAL
19972058-1,5,TOTAL
32602-14,25,TOTAL
19972058-1,2,TOTAL
20027209-3,2,TOTAL
19914896-1,1,TOTAL
44969-9,90,TOTAL
20001515-3,90,TOTAL
20016549-64,30,TOTAL
19972058-1,2,TOTAL
46792-3,1,TOTAL
20070928-2,60,TOTAL
46792-3,3,TOTAL
20097785-17,30,TOTAL
20097785-17,30,TOTAL
19960116-15,30,TOTAL
19943741-1,150,TOTAL
20100057-4,20,TOTAL
20100057-4,60,TOTAL
19943741-1,120,TOTAL
19943741-1,80,TOTAL
2012606-2,90,TOTAL
213259-3,4,TOTAL
32602-14,25,TOTAL
19987944-1,25,TOTAL
20103181-11,30,TOTAL
20134577-1,2,TOTAL
20134577-1,2,TOTAL
218965-2,1,TOTAL
19999677-2,30,TOTAL
20011084-5,30,TOTAL
20123645-10,60,TOTAL
2012606-2,120,TOTAL
19943741-1,240,TOTAL
2012606-2,120,TOTAL
2012606-2,120,TOTAL
20122250-2,2,TOTAL
20128168-1,3,TOTAL
22916-2,3,TOTAL
20139041-2,90,TOTAL
19992452-8,25,TOTAL
32602-14,25,TOTAL
19992452-8,25,TOTAL
32602-14,25,TOTAL
2012606-2,90,TOTAL
19943741-1,120,TOTAL
19955476-17,30,TOTAL
20122250-2,1,TOTAL
22916-2,1,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
20156998-1,1,TOTAL
58027-10,60,TOTAL
20097785-17,20,TOTAL
20027209-3,2,TOTAL
32602-14,25,TOTAL
58027-10,90,TOTAL
19976365,25,TOTAL
20116740-01,30,TOTAL
20103181-11,30,TOTAL
19976365,25,TOTAL
1983468,2,TOTAL
32602-14,25,TOTAL
20097785-17,60,TOTAL
206776,25,TOTAL
32602-14,25,TOTAL
19975027-1,1,TOTAL
19987947,25,TOTAL
20196656-2,28,TOTAL
20196656-2,28,TOTAL
206776,25,TOTAL
206776,25,TOTAL
20066793-21,30,TOTAL
19988123-1,2,TOTAL
40260-9,1,TOTAL
20144811-2,28,TOTAL
20144811-2,30,TOTAL
27363-1,60,TOTAL
PENDIENTE,1,TOTAL
20104457-1,60,TOTAL
58027-10,30,TOTAL
20122250-2,1,TOTAL
20091820-6,16,TOTAL
20091820-6,14,TOTAL
19953922-2,30,TOTAL
20076277-3,4,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
20137227-1,1,TOTAL
20054403-1,1,TOTAL
19974655-3,60,TOTAL
20097785-17,30,TOTAL
20060296-2,70,TOTAL
46792-3,3,TOTAL
20090556-1,1,TOTAL
20082695-1,56,TOTAL
20054533,50,TOTAL
20097785-17,26,TOTAL
19987944-1,25,TOTAL
19987947,25,TOTAL
19987947,25,TOTAL
206776,25,TOTAL
19987949-22,28,TOTAL
20096310-1,1,TOTAL
206777-1,25,TOTAL
19930999-1,2,TOTAL
58027-10,30,TOTAL
20122250-2,1,TOTAL
22916-2,1,TOTAL
20061025-20,1,TOTAL
20001982-2,1,TOTAL
20019918-2,60,TOTAL
19918906-1,1,TOTAL
20027209-3,1,TOTAL
20103181-11,60,TOTAL
19934941-12,30,TOTAL
58027-10,30,TOTAL
20019918-2,60,TOTAL
20090556-1,3,TOTAL
20046741-6,90,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
20054403-1,1,TOTAL
20091441,1,TOTAL
20122250-2,1,TOTAL
20088574-1,60,TOTAL
19987944-1,25,TOTAL
20122250-2,1,TOTAL
20097586-1,30,TOTAL
20179583-1,1,TOTAL
20061025-20,2,TOTAL
20061025-20,2,TOTAL
206776,25,TOTAL
206776,25,TOTAL
19987947,25,TOTAL
19976365,25,TOTAL
22916-2,1,TOTAL
19914657-5,90,TOTAL
20128168-1,4,TOTAL
32602-14,25,TOTAL
213259-3,3,TOTAL
20097785-17,30,TOTAL
219782-8,2,TOTAL
20104380-8,90,TOTAL
54932-1,30,TOTAL
20091820-6,180,TOTAL
19953922-2,60,TOTAL
20076277-3,4,TOTAL
20118029-1,30,TOTAL
213259-3,3,TOTAL
20122250-2,1,TOTAL
19991309-1,1,TOTAL
213259-3,4,TOTAL
20100057-4,30,TOTAL
227600-1,120,TOTAL
206777-1,25,TOTAL
19992452-8,25,TOTAL
19992452-8,25,TOTAL
20097785-17,60,TOTAL
20204361-01,30,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,1,TOTAL
206776,1,TOTAL
206776,1,TOTAL
20054403-1,1,TOTAL
20120938-1,30,TOTAL
20120938-1,30,TOTAL
20054403-1,1,TOTAL
20122204-2,1,TOTAL
19992452-8,25,TOTAL
20137931-1,120,TOTAL
20029760-1,4,TOTAL
19934941-12,60,TOTAL
19941742-5,30,TOTAL
20019972-5,180,TOTAL
20044614-4,90,TOTAL
55894-14,30,TOTAL
20054533,50,TOTAL
20171231,50,TOTAL
20090556-1,2,TOTAL
20137227-1,1,TOTAL
20097785-17,60,TOTAL
20061379-1,5,TOTAL
20103181-11,60,TOTAL
20137227-1,1,TOTAL
20047566-01,12,TOTAL
