codigo_neg,cantidad_entregada
AP22948,1
AP23330,3
AP22624,9
AP22081,15
AP20218,2
AP23681,21
AP22948,1
AP20607,1
AP21088,3
AP20216,1
AP20496,90
AP20044,40
AP22829,30
AP23322,2
AP23719,30
AP22081,15
AP23450,40
AP20218,2
AP22863,6
AP23610,1
AP24438,1
AP20461,1
143326,45
47326,1
AP20216,1
AP23204,60
AP23503,3
AP22794,120
AP21333,3
AP24191,1
AP23104,3
AP21791,4
AP21571,1
AP20465,90
AP23719,90
AP21539,90
AP20875,3
AP20596,3
AP20044,90
AP22414,30
AP22424,90
AP23803,360
AP22043,90
AP23691,90
AP22858,9
AP23094,4
139,120
AP23104,1
AP21723,1
AP23065,3
AP21048,21
AP22537,40
AP20470,30
AP23550,30
AP23369,30
AP21353,1
AP21347,10
AP23681,18
AP21623,20
AP23104,2
AP23299,30
AP20494,30
AP21189,28
AP22576,60
AP20557,1
AP21353,2
AP21269,1
AP23159,10
AP22104,21
AP21813,90
AP23681,15
AP22260,20
AP23167,30
AP21881,30
AP21131,30
AP21456,30
AP23588,1
AP20277,2
AP21368,21
AP22587,30
AP21903,60
129816,4
AP22117,14
AP23836,60
AP22724,2
AP24085,30
AP23880,1
AP20687,1
AP21481,30
AP21473,30
AP21571,1
AP22537,20
AP24085,30
AP22863,6
AP22072,15
AP22081,15
AP23681,15
AP22104,15
AP22104,15
AP22518,1
AP22431,1
AP22623,5
AP23637,20
AP22583,30
AP20872,1
AP21911,1
AP21571,1
AP-Preservativos,15
AP21880,30
AP24191,1
AP20594,60
AP21623,40
AP22724,1
AP22043,30
AP22104,21
AP21542,30
206776,25
AP20472,30
AP22537,14
AP22431,1
AP22541,1
AP23154,30
AP20514,90
32602-14,25
AP21434,30
AP22766,1
AP22412,270
AP21480,30
AP23051,60
AP23097,30
AP23281,30
AP20548,1
AP21769,30
AP22623,20
AP22863,6
AP21571,1
AP23299,30
AP21162,60
AP23946,60
AP23946,30
AP22412,60
AP21623,30
AP24229,20
AP22104,60
AP22481,14
AP21374,1
AP22421,30
AP20051,20
AP21115,1
AP21434,30
AP21357,90
AP21270,1
AP21914,30
AP21089,30
AP21353,1
AP23240,30
AP24430,1
AP24027,5
AP24085,30
AP22724,1
AP24141,60
AP21137,5
AP20922,10
AP23648,30
AP21256,1
AP21769,30
AP21819,1
AP20998,20
AP23159,20
AP22412,60
AP23369,30
AP23104,4
AP21723,1
AP24085,180
AP20465,180
AP-Preservativos,30
AP21836,60
AP20064,15
AP23651,30
AP23297,30
AP24191,2
AP22414,30
AP20465,30
AP21333,1
AP22312,30
AP20140,30
AP22491,30
AP21485,30
AP22312,60
AP21624,30
AP20952,30
AP22421,30
AP21742,30
AP21532,30
AP23204,30
AP22798,10
AP20654,10
AP23105,2
AP22899,1
AP22794,15
AP21162,30
AP21836,30
AP-Preservativos,15
AP23104,2
AP21539,28
AP21039,28
AP20409,56
AP20655,28
AP20894,28
AP22104,21
AP20044,28
AP22906,7
AP21623,28
AP22725,1
AP23509,10
AP22081,6
19976365,25
32602-14,25
AP22436,60
AP23164,60
AP20821,60
AP23299,30
AP22491,30
AP21542,60
AP21135,30
AP22104,15
AP21539,30
AP23719,60
AP22412,30
AP20519,1
AP22412,120
AP23253,28
AP21742,30
AP21799,20
AP22867,28
AP22798,5
AP20496,30
AP23636,1
AP20459,30
AP22412,60
AP21911,1
AP20465,20
AP22043,30
AP22518,1
AP23159,7
AP21769,20
AP20548,1
AP23263,30
AP23267,30
AP21434,14
AP22794,14
AP22189,3
AP22193,2
AP22741,90
AP21813,30
AP21434,14
AP21229,90
AP22906,30
AP21571,1
AP21474,30
AP21552,30
AP21874,30
AP21987,30
AP23809,28
AP23154,180
AP20596,1
AP23194,60
AP21903,30
AP21353,1
AP20409,21
AP21089,10
AP22794,12
AP21836,30
AP23624,8
AP21790,1
AP21731,30
19992452-8,25
AP24194,2
AP22416,30
AP22587,30
AP22541,1
AP21492,1
206776,25
AP20044,30
AP22906,10
AP24483,1
AP23330,3
AP-Preservativos,15
AP21571,1
AP23097,30
AP21536,60
AP21834,120
AP20592,30
AP20998,14
AP20409,84
AP22393,28
AP21542,28
AP22070,1
AP23240,4
AP20165,13
AP21117,1
AP22906,10
AP22794,15
AP21353,3
AP20894,28
AP20044,30
AP22990,28
AP23653,30
AP21089,30
AP22289,2
AP21607,63
AP22541,3
AP20894,28
AP20794,30
AP20142,60
AP20044,20
AP24424,6
AP23625,20
AP21914,30
AP24191,1
AP20778,30
AP20121,30
AP23065,3
AP20286,1
AP22404,1
AP20142,60
AP20794,30
AP20218,2
AP23681,20
AP22118,10
AP23624,8
AP23624,8
AP24194,1
AP23626,14
AP20609,1
AP21434,28
AP21542,30
AP21813,30
AP22541,2
AP21270,2
AP22623,30
AP22404,1
AP23152,1
AP23450,20
AP21372,60
AP23369,60
AP20794,30
AP23790,120
AP22623,20
AP21333,1
AP21434,60
AP22377,3
AP20843,3
AP21162,14
AP22118,15
AP22541,1
AP21114,1
AP22725,1
AP21136,90
AP21914,90
AP22374,60
AP22541,3
AP20952,30
19976365,25
AP20894,20
AP22670,7
AP21819,1
AP21238,60
AP21114,2
AP21256,2
AP21819,3
AP21237,3
AP23884,1
AP20286,1
AP21536,7
AP22081,10
AP23067,1
125115,60
AP23104,1
AP21532,30
AP20605,1
AP23512,90
AP20593,60
AP20044,9
AP20894,15
AP21539,30
AP22623,14
AP21347,14
AP22794,20
AP20044,20
AP22867,14
AP20465,14
AP21539,28
AP20286,1
AP22377,1
AP20873,1
AP22481,15
AP20044,12
AP20524,3
AP20893,1
AP20040,1
AP22708,90
AP22081,70
AP23719,270
AP22493,1
AP24191,4
AP24531,3
AP20646,5
AP23094,4
AP22794,10
AP21800,30
AP20925,1
AP21114,1
AP21238,15
AP21814,1
AP20044,20
AP23267,50
AP20409,21
AP21814,2
AP20722,1
AP21735,4
AP21735,5
AP20219,1
AP21813,180
AP20607,1
AP21238,14
AP23884,2
AP23051,30
AP21263,28
AP22043,60
AP22802,8
AP23162,30
AP21799,30
AP21542,60
AP20422,28
AP21434,28
AP20044,20
AP21539,10
AP22081,15
AP23719,40
AP20044,20
AP22193,3
AP-Aguja Insulina,120
AP22189,3
AP22069,30
AP20767,60
AP-Preservativos,15
AP22838,54
AP23301,30
AP21347,10
AP22377,2
AP20520,4
AP22375,20
AP23322,1
AP20349,30
AP21048,28
AP23097,3
AP20748,15
AP21270,3
AP21347,15
AP21286,1
AP22899,1
AP20894,21
AP22794,15
AP22081,15
AP23681,20
AP22587,30
AP22072,30
AP22792,1
AP20407,1
AP20893,1
AP22482,1
AP23884,1
AP23240,4
AP22070,1
AP22070,2
AP20778,60
AP20344,60
AP23946,60
AP23522,10
AP20044,21
AP22867,14
AP23168,30
AP22542,30
AP23369,30
AP22330,30
AP21078,30
AP22889,30
AP20785,2
AP22431,1
AP20044,90
AP22375,120
AP22069,30
AP22670,7
AP20767,60
AP-Preservativos,15
AP20767,30
AP20767,60
AP21836,30
AP21571,1
AP-Preservativos,11
AP-Preservativos,4
AP22734,30
AP22231,2
AP23154,30
AP22794,15
AP22081,15
AP22624,3
AP21771,3
AP20044,10
AP22668,10
AP22794,6
AP20776,90
AP20893,2
AP23322,1
AP22482,1
AP21911,1
AP23240,4
AP22070,3
AP20216,1
AP20471,30
AP20446,30
AP22794,9
AP22623,10
AP22081,9
AP22670,15
AP22906,5
AP23167,30
AP21623,10
AP20121,10
AP21127,60
AP21126,120
AP21623,20
AP21270,2
AP20218,2
AP21571,1
AP-Preservativos,23
AP20218,2
AP22623,15
AP22794,15
AP21571,1
AP22791,1
AP22308,1
AP20218,2
AP-Preservativos,15
AP20407,2
AP22794,10
AP21270,1
AP23790,90
AP20748,30
AP20893,1
AP21256,1
AP20465,20
AP21238,5
AP21374,1
AP23330,3
AP22906,5
AP22081,9
AP20044,12
AP23369,60
AP22043,30
AP23662,56
AP20216,1
AP20894,9
AP22912,45
AP21542,30
AP22587,60
AP22537,10
AP21813,30
AP21286,1
AP20044,10
AP22447,28
AP-Preservativos,15
AP22117,20
AP20465,10
AP23681,20
AP21434,30
AP22724,1
AP21769,30
AP22481,10
AP22281,1
AP22259,30
AP21136,30
AP23369,60
AP21434,60
AP22399,1
AP23486,5
AP21135,60
AP24357,3
AP20222,3
AP23065,1
AP20767,60
AP22069,30
AP20218,2
AP20044,9
AP22081,6
AP23512,10
AP23097,20
AP20218,2
AP22081,21
AP20286,1
AP22668,14
AP21791,4
AP22625,1
AP22083,1
AP23330,3
AP22476,10
AP21813,30
AP21238,15
AP20140,14
AP20557,1
AP23168,30
AP23168,7
AP21874,6
AP20171,48
AP23240,30
AP20873,1
AP22537,10
AP21374,1
AP21353,1
AP21771,2
AP23240,2
AP22070,3
AP20219,1
AP20216,1
125115,30
AP21281,1
AP21723,1
AP21542,30
AP21532,30
AP22863,6
AP21903,30
AP21539,60
AP21790,9
AP23051,60
AP21333,3
AP20776,30
20072221,14
AP24191,1
AP23094,1
AP22537,20
AP22938,30
AP20998,20
AP22491,60
AP23369,30
AP20742,8
AP21542,30
AP24483,4
AP20498,30
AP23389,60
AP23556,30
AP21539,10
AP21434,14
AP22081,15
AP21191,28
AP22725,1
AP21270,3
AP22623,21
AP22794,30
AP20142,30
AP20592,5
AP21874,30
AP22491,60
AP20496,30
AP20349,30
AP20592,9
AP23204,90
AP21623,10
AP21987,90
AP22491,90
AP23322,3
AP20882,90
AP20142,90
AP20044,21
AP20546,3
AP22231,3
AP22613,30
AP21189,28
AP22491,60
AP21987,30
AP20142,30
AP21539,30
AP21874,30
AP20347,30
AP21078,60
AP22491,60
AP20773,150
AP20873,1
AP22491,60
AP20349,30
AP21987,30
AP20142,30
AP22491,60
AP20349,60
AP23299,30
AP22491,60
AP21813,30
AP21458,180
AP21357,60
AP21826,1
AP24194,4
AP20776,30
AP21353,1
AP23168,30
AP20121,14
AP20366,90
AP22587,90
AP23299,30
AP22906,30
AP22521,1
AP21458,30
AP21542,30
AP21813,30
AP23494,30
AP23691,30
AP23503,3
AP20409,30
AP21826,1
AP21987,30
AP-Lancetas,30
AP22330,30
AP23052,300
AP20445,120
AP21911,1
AP24438,3
AP22549,30
AP23284,30
AP21136,30
AP23183,120
AP20349,30
AP22491,30
AP20123,10
AP20344,5
AP21743,30
AP21989,30
AP21542,30
AP22007,60
AP21861,1
AP22914,2
AP22912,10
AP20506,1
AP23152,1
AP23385,60
206776,25
AP21458,30
AP20496,30
AP20349,60
AP21994,30
AP24191,1
AP21431,30
AP23146,30
AP20660,30
AP21993,60
AP23556,90
AP22421,30
AP20142,30
AP22189,3
AP20956,30
AP22906,7
AP20161,42
AP22599,28
AP23946,30
AP20496,30
AP22491,60
AP20880,60
AP20142,30
AP21813,60
AP21480,120
AP22189,6
AP22431,2
AP22537,30
AP23297,30
AP23104,2
AP24191,1
AP21874,270
AP21701,60
AP21137,12
AP20142,45
AP20496,90
AP20821,60
AP22425,90
AP23591,28
AP23104,2
AP21355,40
AP20498,30
AP21987,30
AP20142,30
AP21190,28
AP20395,56
AP21190,28
AP20366,28
AP20496,30
AP20494,30
206777-1,25
AP21458,30
AP20844,30
AP23301,30
AP20142,30
AP21552,30
139,120
AP21082,30
AP21703,30
AP21137,4
AP20044,60
AP23167,60
AP22491,60
AP21189,28
AP22838,30
AP21134,30
AP20822,30
AP20496,30
AP22490,30
AP21458,30
AP22491,30
AP21743,30
AP23624,4
AP21089,30
AP20281,1
AP21125,1
AP23065,2
AP20880,30
AP21987,30
AP22235,60
AP23299,30
AP20142,30
AP21137,6
AP20778,60
AP23301,30
AP23146,60
AP20498,30
AP23385,30
AP22906,30
AP20349,30
AP21987,30
AP21480,120
AP21189,28
AP20364,28
AP20496,30
AP23299,30
AP22491,60
AP22647,30
AP22906,60
AP22592,28
AP21552,30
AP20371,60
AP-Tiras Reactivas,50
AP-Lancetas,50
AP23301,30
AP22491,60
AP20349,30
AP21002,1
AP21458,30
AP21238,10
AP20044,60
AP22794,15
AP22640,120
AP22017,2
AP21162,30
AP23162,30
AP21393,30
AP22191,2
AP20142,30
AP21539,30
AP21082,30
AP21738,30
AP21189,30
AP20998,20
AP23719,60
AP20922,15
AP20496,30
AP21480,60
136804,10
107757,10
AP21539,30
AP20496,30
AP22491,30
AP-Tiras Reactivas,50
AP22189,2
AP-Lancetas,60
AP23204,30
AP20733,30
AP24191,1
AP24483,2
AP24191,1
AP21480,60
AP20446,120
AP22412,270
AP20969,1
AP20880,60
AP23200,30
AP20498,30
AP21189,28
AP21539,90
AP24424,4
AP23556,60
AP23556,30
AP20349,30
AP24191,2
AP20142,30
AP23299,30
AP21458,30
AP21539,30
206776,25
AP20953,20
20072221,30
AP20140,20
AP20717,1
AP20519,1
AP21480,60
AP20496,30
AP22491,30
AP22491,60
AP23389,90
AP20366,56
AP20142,90
AP23105,4
AP24484,3
AP22414,30
AP22431,1
AP23299,30
AP20519,1
AP22863,6
AP20728,4
AP20349,30
AP21987,30
AP22491,60
AP22491,30
AP20496,30
AP20142,30
AP20496,30
AP23847,56
AP21191,56
AP20365,28
AP20142,30
AP23301,30
AP21480,60
AP21082,30
AP21458,60
AP20498,30
AP23862,40
AP22421,30
AP22599,56
AP23896,30
AP20365,28
AP21552,30
AP-Lancetas,30
32602-14,25
AP21292,30
AP22934,30
AP21162,30
129816,2
AP21874,30
AP21292,30
AP21532,30
32602-14,25
AP21458,30
AP22542,60
AP20044,60
AP20446,60
AP23297,30
AP21987,30
AP23813,56
AP21533,30
AP23269,2
AP20596,2
H03AA0113C06,50
AP21048,28
AP20123,10
AP22987,30
AP22491,60
AP21874,30
AP22640,30
AP22416,30
AP23146,30
AP21190,28
AP23299,30
AP20596,1
AP21162,90
AP23674,20
AP22906,15
AP20894,30
AP20044,60
AP22794,20
AP21485,15
AP22414,30
AP21769,60
AP22587,30
AP22081,15
AP20654,10
AP20349,30
AP20496,30
AP21281,1
AP22104,20
AP20044,20
AP22191,2
AP22139,30
AP20496,30
AP23301,30
AP21480,90
AP23154,60
AP-Aguja Insulina,60
AP20496,30
AP22491,30
AP23369,30
AP21914,30
AP20593,60
AP22043,30
AP21743,30
AP23944,30
AP21539,20
AP23832,30
AP22889,15
AP22414,30
AP23803,60
AP22375,30
AP23681,9
AP22481,10
AP23301,60
AP21533,30
AP23946,30
AP21162,30
AP23097,30
AP23548,28
AP21993,30
AP20349,30
AP20494,30
AP21162,60
AP20872,2
AP21135,60
AP22490,60
AP21987,60
AP22491,30
AP21914,30
AP22425,30
AP20494,30
AP22491,30
AP23267,30
AP21874,30
AP22491,120
AP20142,30
AP21190,28
AP21458,30
AP21539,60
AP24424,6
AP22491,90
AP23661,56
AP22491,90
AP21539,90
AP22867,21
AP23168,30
AP21874,30
AP20776,30
AP22414,60
AP21813,30
AP24424,6
AP23281,60
AP23301,60
AP22491,90
AP22349,56
AP21189,56
AP21728,50
AP23556,90
AP21539,30
AP22424,30
AP23556,30
AP20498,30
AP22491,90
AP20894,40
AP22664,1
AP21539,60
AP22491,120
AP20349,60
AP20598,1
AP21114,1
AP20494,60
AP23204,60
AP20142,60
37000,60
AP23093,3
AP22491,30
AP21542,30
AP21189,28
AP23299,60
AP20445,60
AP21874,60
AP21480,60
AP23320,60
AP21539,60
AP20341,60
AP21189,56
AP20880,60
AP20446,60
AP21190,56
AP20502,60
AP21136,60
AP21914,90
AP21270,2
AP21255,1
AP22424,30
AP20365,28
AP20880,60
AP24438,1
AP22541,1
AP20140,7
AP23299,60
AP20778,60
AP21164,60
AP24219,30
AP20121,30
AP20548,1
AP21162,30
AP24438,4
AP23320,60
AP21987,30
AP21480,180
AP23369,30
AP21539,30
AP23862,30
AP21743,30
AP20395,30
AP21143,60
AP21994,30
AP20349,30
AP21994,30
AP20498,30
AP22491,30
AP22723,540
AP21458,30
AP23946,30
AP20121,90
AP22120,14
AP21987,30
AP21480,120
AP20349,60
AP20142,30
AP20496,30
AP24191,1
AP23556,60
AP23299,60
AP20822,60
AP23167,60
AP23790,30
AP20366,112
AP22491,90
AP21791,8
AP20142,30
AP20882,60
AP23378,30
AP21458,30
AP22587,120
AP20498,60
AP21189,28
AP21481,60
AP20610,2
AP21135,60
AP20596,1
AP22491,180
AP21987,90
AP20349,60
AP20349,30
AP23104,3
AP23240,90
AP20142,90
AP20687,3
AP23385,30
AP20341,30
AP20496,30
AP20821,30
AP20044,20
AP22104,20
AP20894,30
AP20121,30
AP23168,30
AP23651,30
AP23550,16
AP23299,30
AP22491,30
AP21994,30
AP21542,30
AP23369,30
AP23946,30
AP22491,60
AP20498,30
AP20347,30
AP23521,20
AP21480,30
AP23299,30
AP21137,4
AP21189,28
AP21480,30
AP20821,30
AP22189,2
AP22829,30
AP21162,30
AP20496,30
AP23301,60
AP22794,30
AP21876,1
AP20998,20
AP22863,6
AP20445,1
AP22491,60
AP22189,2
AP20880,30
AP21874,30
AP21458,60
AP21791,2
AP22521,1
AP20349,30
AP22491,60
AP21458,30
AP21082,90
AP20496,60
AP20773,30
AP20044,30
AP20445,60
AP21539,30
AP23301,30
AP20044,30
AP21190,28
AP22349,28
AP22481,30
AP20140,12
AP23154,5
AP23691,30
AP20395,28
AP22521,1
AP22491,60
AP20496,30
AP20142,30
AP21458,30
AP21480,60
Ap-Glucometro,1
AP22424,30
AP21990,30
139,90
139,90
AP23299,30
AP22491,30
AP20794,90
AP21480,60
AP21655,60
AP21458,30
AP23719,60
AP22414,30
AP22794,15
26877,1
AP23052,40
AP21114,1
AP20498,30
AP24438,1
AP22231,1
AP21874,30
AP23611,30
AP20894,30
AP22587,30
AP20596,2
AP24531,5
AP22355,5
AP21474,30
AP22134,30
AP21740,30
AP20659,30
AP21191,60
AP23162,30
AP23183,30
AP23281,30
AP22838,30
AP20498,30
AP22235,60
AP23297,30
AP21826,1
AP21189,28
AP23847,56
AP21189,28
AP23168,30
AP22491,60
AP-Lancetas,50
AP23378,28
AP22189,4
AP20498,30
AP-Tiras Reactivas,50
AP20496,30
AP21164,60
AP23093,2
AP23299,60
AP22421,60
AP20894,15
AP21480,60
AP21189,56
AP23946,30
AP20494,30
AP20349,30
AP23813,28
AP20044,45
AP20494,30
AP20822,30
AP21532,60
AP22491,60
AP23204,90
AP20778,30
AP21539,30
AP23385,30
AP23162,30
AP22491,30
AP21987,30
AP22640,60
AP23301,30
AP21480,60
AP21623,28
AP21003,1
AP21480,60
AP21136,30
AP20140,10
AP23691,30
542047,3
AP21480,90
129816,2
AP22491,15
AP23279,30
47326,1
AP20445,180
AP20659,90
AP21189,84
AP21539,30
AP21137,2
AP21162,30
AP22747,1
AP20446,60
553578,4
AP21137,4
AP21137,2
AP21542,30
AP20821,30
AP23299,30
AP22491,60
AP22231,1
AP20445,60
AP21137,2
AP23301,30
AP23691,30
AP23133,30
AP21480,30
AP23301,30
139,90
AP21623,30
AP22189,3
129816,4
AP21137,8
AP20366,28
AP-Aguja Insulina,90
AP22491,60
AP21791,5
AP22231,1
AP22587,30
AP22414,30
AP20142,30
AP21987,30
AP21542,30
AP21539,30
AP23847,60
AP21874,30
AP22416,26
AP20498,30
AP20822,30
AP20349,30
19976365,25
AP22491,30
AP21136,30
AP23946,30
AP20821,30
AP20593,30
AP23719,60
AP22134,30
AP20875,2
AP21480,60
AP21987,30
AP23240,30
AP21542,30
AP-Tiras Reactivas,50
AP21281,1
AP20496,30
AP23946,30
AP21480,90
AP21480,30
AP22493,1
AP23809,60
AP21986,60
AP22838,30
542047,3
AP20349,30
AP20496,30
AP22490,30
AP22491,60
AP23301,30
AP21987,30
AP22134,30
AP22583,30
AP20776,30
AP23050,60
AP23168,20
20072221,20
AP22587,45
AP20044,30
AP20498,45
AP20366,28
AP20121,30
AP21987,30
AP22491,60
AP21480,120
AP20349,30
AP21480,30
AP20044,90
AP22485,90
AP21911,1
139,60
AP21481,30
AP21328,30
AP21137,4
AP22491,60
AP20822,30
AP20242,4
AP23104,2
AP20465,30
AP20086,60
AP20660,30
AP20496,30
AP22436,30
AP23168,20
AP22537,20
AP22490,10
AP22491,60
AP21189,28
AP23847,28
AP20349,30
AP21552,30
AP22490,30
AP20496,30
AP23322,1
AP22118,50
AP23299,30
137226,60
AP20717,1
AP-Lancetas,60
AP21623,30
AP-Tiras Reactivas,60
AP-Lancetas,60
AP21189,28
AP22597,56
AP23164,30
AP21333,2
AP23049,100
AP21229,60
AP20496,30
AP21994,30
AP20349,30
AP21539,30
AP23719,60
AP21542,90
AP21813,90
AP22537,20
AP21357,10
AP21790,4
AP20140,21
AP21238,30
AP23847,28
AP22424,30
AP21480,30
AP21539,60
AP22583,60
AP20349,60
AP21108,60
AP22414,30
AP21903,30
AP20366,28
AP20142,30
AP22289,1
AP23946,30
AP21328,30
AP20953,30
AP21137,4
AP21347,30
AP23104,1
AP20998,14
AP22938,20
AP21621,20
AP23104,2
AP23512,14
AP21914,30
AP23001,30
AP20687,1
AP24191,1
AP22431,1
AP22541,1
AP23164,30
AP21542,30
AP23946,30
AP21993,30
AP21137,4
AP20660,90
AP23946,30
AP20465,30
AP20609,1
AP22647,24
AP21838,20
AP21270,4
AP22794,30
AP23611,30
AP21136,30
AP21125,2
AP22491,30
AP20654,20
AP20519,1
AP22414,30
AP20605,2
AP20954,30
AP20717,1
AP21136,29
AP24191,2
AP23330,9
AP22081,30
AP22906,30
AP21799,60
AP21533,90
AP20366,182
AP-Aguja Insulina,90
AP23946,30
AP23297,30
AP23611,30
AP21368,63
AP20593,30
AP21987,30
AP23164,60
AP20873,1
AP21987,30
AP22640,30
AP21480,60
AP21542,90
AP21813,90
AP21162,90
AP20592,10
AP22623,14
AP22104,21
AP20894,28
AP23301,30
AP21542,30
AP22360,30
AP21542,90
AP24424,3
AP22863,6
AP20654,30
AP22022,3
AP20218,2
AP22425,90
AP22937,180
AP23659,128
AP22935,180
AP21137,4
AP21987,30
AP23809,28
AP23813,28
AP20844,60
AP20593,60
AP23104,2
AP-Aguja Insulina,90
AP21480,30
AP21874,5
AP23330,5
AP20140,5
AP20465,10
AP21136,90
AP21623,30
AP24191,1
AP21987,30
AP22491,60
AP20142,30
AP20660,90
AP22723,360
AP22829,20
206776,25
AP21585,1
AP21623,42
AP24191,1
AP20349,30
AP20880,60
AP21539,30
206776,25
AP21108,60
AP-Aguja Insulina,30
AP20307,1
AP23862,20
AP24483,3
AP21136,60
19980015-9,25
AP21539,60
AP20496,30
AP22587,30
139,90
AP23523,10
AP20445,120
AP22431,2
AP21623,30
AP22829,30
AP22416,30
AP22583,30
AP21189,28
AP23847,56
AP21076,1
AP21229,30
AP20872,1
AP23691,60
AP20349,60
AP23809,120
AP20882,30
AP21137,13
AP21156,30
AP22794,30
AP20794,30
AP21137,4
AP21539,90
AP22741,60
AP21480,90
AP20748,30
AP24424,6
AP21137,3
AP23946,30
AP22424,30
AP23240,30
AP21164,60
AP24357,6
AP23301,90
AP23168,30
AP22521,1
AP20687,1
AP22481,3
AP23159,3
AP22518,1
AP23847,180
AP21536,90
AP22189,6
AP22912,30
AP22707,30
AP21333,1
AP22431,4
AP22537,60
AP22424,60
AP20044,40
AP21481,60
AP21987,60
AP21137,5
AP21480,90
AP21874,30
AP20821,30
AP22491,60
AP20446,60
32602-14,25
AP22906,30
AP22491,30
AP20496,30
AP23946,30
AP21136,30
AP23720,60
AP21539,60
AP22491,60
AP21539,30
553578,2
AP21539,60
AP22235,120
AP22491,30
AP20502,30
AP20142,30
AP20044,40
AP20776,30
AP21137,4
AP23167,30
AP21624,30
AP21813,60
AP21874,60
AP21480,60
AP23299,60
AP22906,60
AP22263,60
AP20364,30
AP20142,60
AP21238,10
AP22015,1
AP21270,1
AP21539,30
AP21136,90
PENDIENTE,2
AP21480,90
206776,25
AP22055,3
AP20872,2
AP21474,60
AP22670,7
AP22404,1
AP23691,60
AP20470,60
AP22349,56
AP20140,30
AP21769,30
AP22583,90
AP23369,120
AP22349,56
AP21532,56
AP21456,30
AP20498,30
AP23204,30
AP22330,16
AP22448,30
AP21539,5
AP23450,80
AP23691,60
AP20349,60
AP20347,30
