codigo_neg,cantidad_entrega,tipo_entrega
AP21162,30,TOTAL
AP21353,1,TOTAL
AP23809,56,TOTAL
AP22418,30,TOTAL
AP22081,90,TOTAL
AP20218,2,TOTAL
AP20496,30,TOTAL
AP22414,30,TOTAL
AP21987,30,TOTAL
AP21485,10,TOTAL
AP22425,30,TOTAL
AP21333,1,TOTAL
AP24174,3,TOTAL
AP22491,180,TOTAL
AP20496,90,TOTAL
AP21987,30,TOTAL
AP22798,10,TOTAL
AP20409,21,TOTAL
AP21357,20,TOTAL
AP20998,20,TOTAL
AP21189,28,TOTAL
AP22491,120,TOTAL
AP20437,30,TOTAL
AP23719,30,TOTAL
AP23719,30,TOTAL
AP21353,1,TOTAL
AP21270,1,TOTAL
AP22724,2,TOTAL
AP21089,90,TOTAL
AP22855,1,TOTAL
AP21655,30,TOTAL
AP20926,1,TOTAL
AP21458,90,TOTAL
AP23790,90,TOTAL
AP22935,90,TOTAL
AP22043,60,TOTAL
AP20349,60,TOTAL
AP22491,120,TOTAL
AP21114,3,TOTAL
AP24424,2,TOTAL
AP21623,30,TOTAL
AP23093,2,TOTAL
AP20873,2,TOTAL
AP22491,30,TOTAL
AP24191,1,TOTAL
AP21164,60,TOTAL
AP21140,4,TOTAL
AP23880,3,TOTAL
AP23322,1,TOTAL
AP22584,30,TOTAL
AP21551,30,TOTAL
AP22647,45,TOTAL
AP22414,30,TOTAL
AP-Tiras Reactivas,90,TOTAL
AP-Lancetas,90,TOTAL
AP21474,90,TOTAL
AP21539,90,TOTAL
AP21987,90,TOTAL
AP22491,180,TOTAL
AP23297,30,TOTAL
AP20496,30,TOTAL
AP23625,10,TOTAL
AP21480,90,TOTAL
AP21333,2,TOTAL
AP20112,60,TOTAL
AP20347,90,TOTAL
AP20496,90,TOTAL
AP22190,7,TOTAL
AP21987,90,TOTAL
AP21799,30,TOTAL
AP21140,4,TOTAL
AP22584,30,TOTAL
AP21551,30,TOTAL
AP22850,30,TOTAL
AP23240,30,TOTAL
AP20494,30,TOTAL
AP21480,30,TOTAL
AP22421,30,TOTAL
AP22069,15,TOTAL
AP21874,30,TOTAL
AP23159,3,TOTAL
AP23299,90,TOTAL
AP22863,6,TOTAL
AP21987,30,TOTAL
AP21623,60,TOTAL
AP23299,30,TOTAL
AP-Lancetas,50,TOTAL
AP-Tiras Reactivas,50,TOTAL
AP22190,2,TOTAL
AP22192,2,TOTAL
AP22588,30,TOTAL
AP23625,20,TOTAL
AP23168,30,TOTAL
AP21542,14,TOTAL
AP22081,15,TOTAL
AP21480,60,TOTAL
AP22537,20,TOTAL
AP23065,3,TOTAL
AP23624,8,TOTAL
AP21836,30,TOTAL
AP22072,30,TOTAL
AP20121,20,TOTAL
AP21542,30,TOTAL
AP22899,1,TOTAL
AP23299,60,TOTAL
AP21993,60,TOTAL
AP22491,60,TOTAL
AP23204,30,TOTAL
AP21813,90,TOTAL
AP23626,20,TOTAL
AP21270,1,TOTAL
AP22541,1,TOTAL
AP21357,20,TOTAL
AP22724,1,TOTAL
AP23098,6,TOTAL
AP22867,60,TOTAL
AP20794,30,TOTAL
AP22072,30,TOTAL
AP21863,1,TOTAL
AP-Preservativos,15,TOTAL
AP21480,60,TOTAL
AP24424,2,TOTAL
AP21480,120,TOTAL
AP23162,30,TOTAL
AP21480,60,TOTAL
AP23299,30,TOTAL
AP22046,90,TOTAL
AP21539,30,TOTAL
AP20286,2,TOTAL
AP20216,1,TOTAL
AP22046,90,TOTAL
PENDIENTE,1,TOTAL
AP21173,2,TOTAL
AP20496,60,TOTAL
AP22491,60,TOTAL
AP21994,60,TOTAL
AP20349,60,TOTAL
AP20894,20,TOTAL
AP20044,30,TOTAL
AP23301,90,TOTAL
AP20143,30,TOTAL
AP23503,2,TOTAL
AP22015,2,TOTAL
AP20778,120,TOTAL
AP23705,1,TOTAL
AP21061,1,TOTAL
AP23611,90,TOTAL
AP22431,1,TOTAL
AP21118,10,TOTAL
AP22105,15,TOTAL
AP24121,30,TOTAL
AP22736,90,TOTAL
AP21360,30,TOTAL
AP20822,240,TOTAL
AP23813,60,TOTAL
AP21333,1,TOTAL
AP22623,20,TOTAL
AP21357,10,TOTAL
AP20044,30,TOTAL
AP20123,15,TOTAL
AP22798,15,TOTAL
AP22190,1,TOTAL
AP-Aguja Insulina,30,TOTAL
AP-Lancetas,100,TOTAL
AP20498,30,TOTAL
AP21474,30,TOTAL
AP22588,30,TOTAL
AP22491,60,TOTAL
AP21189,28,TOTAL
AP23297,20,TOTAL
AP23614,240,TOTAL
AP22798,6,TOTAL
AP22004,30,TOTAL
AP23522,30,TOTAL
AP21542,30,TOTAL
AP22599,28,TOTAL
AP21189,28,TOTAL
AP20044,30,TOTAL
AP23168,120,TOTAL
AP23240,4,TOTAL
AP20216,1,TOTAL
AP23299,30,TOTAL
AP20773,30,TOTAL
AP23396,60,TOTAL
AP20596,54,TOTAL
AP23396,6,TOTAL
AP23167,120,TOTAL
AP23486,3,TOTAL
AP20121,20,TOTAL
AP20593,20,TOTAL
AP22296,1,TOTAL
AP21333,5,TOTAL
AP23168,120,TOTAL
AP22481,30,TOTAL
AP21539,30,TOTAL
AP21162,30,TOTAL
AP22491,60,TOTAL
AP23067,1,TOTAL
AP22482,2,TOTAL
AP22366,30,TOTAL
AP21987,60,TOTAL
AP22867,6,TOTAL
AP21903,30,TOTAL
AP20161,42,TOTAL
AP21189,28,TOTAL
AP21481,30,TOTAL
AP20496,30,TOTAL
AP22724,2,TOTAL
AP24173,1,TOTAL
AP20496,30,TOTAL
AP22421,30,TOTAL
AP24357,80,TOTAL
AP20044,18,TOTAL
AP22491,60,TOTAL
AP20498,30,TOTAL
AP21539,30,TOTAL
AP22412,30,TOTAL
AP21480,60,TOTAL
AP23612,30,TOTAL
AP21333,2,TOTAL
AP22948,1,TOTAL
AP23067,1,TOTAL
AP21393,30,TOTAL
AP21481,60,TOTAL
AP24151,60,TOTAL
AP23204,30,TOTAL
AP21533,30,TOTAL
AP20795,60,TOTAL
AP20496,60,TOTAL
AP22491,120,TOTAL
AP22263,90,TOTAL
AP20773,30,TOTAL
AP20496,60,TOTAL
AP22491,60,TOTAL
AP21994,60,TOTAL
AP20349,30,TOTAL
AP23719,90,TOTAL
AP22081,15,TOTAL
AP22476,45,TOTAL
AP23301,90,TOTAL
AP20535,60,TOTAL
AP21903,30,TOTAL
AP22324,30,TOTAL
AP23651,30,TOTAL
AP24027,30,TOTAL
AP20844,270,TOTAL
AP20494,60,TOTAL
AP22668,14,TOTAL
AP21791,5,TOTAL
AP23847,30,TOTAL
AP23611,60,TOTAL
AP20044,80,TOTAL
AP21189,28,TOTAL
AP22571,30,TOTAL
AP24027,30,TOTAL
AP23297,30,TOTAL
AP22584,30,TOTAL
PENDIENTE,30,TOTAL
AP22542,60,TOTAL
AP20044,60,TOTAL
AP22412,120,TOTAL
AP23050,24,TOTAL
AP23050,35,TOTAL
AP23316,60,TOTAL
AP20496,30,TOTAL
AP22491,60,TOTAL
AP22425,60,TOTAL
AP22414,30,TOTAL
AP21993,60,TOTAL
AP20894,21,TOTAL
AP21190,28,TOTAL
AP23847,56,TOTAL
AP23847,56,TOTAL
AP23720,60,TOTAL
AP22670,10,TOTAL
AP20044,30,TOTAL
AP20768,30,TOTAL
AP21064,1,TOTAL
AP22668,14,TOTAL
AP22670,7,TOTAL
AP20409,21,TOTAL
AP22798,12,TOTAL
AP20044,30,TOTAL
AP20498,30,TOTAL
AP20882,30,TOTAL
AP21189,28,TOTAL
AP21189,84,TOTAL
AP23847,180,TOTAL
AP22490,90,TOTAL
AP21874,180,TOTAL
AP20044,15,TOTAL
AP20547,3,TOTAL
AP21539,90,TOTAL
AP20498,90,TOTAL
AP23322,3,TOTAL
AP22491,90,TOTAL
AP20607,2,TOTAL
AP22423,30,TOTAL
AP-Lancetas,50,TOTAL
AP20347,30,TOTAL
AP20880,60,TOTAL
AP21903,30,TOTAL
AP22190,1,TOTAL
AP-Tiras Reactivas,50,TOTAL
AP22588,30,TOTAL
AP21480,30,TOTAL
AP20407,2,TOTAL
AP20040,2,TOTAL
AP21987,60,TOTAL
AP20349,60,TOTAL
AP20496,30,TOTAL
AP22597,84,TOTAL
AP21191,168,TOTAL
AP20044,60,TOTAL
AP20496,90,TOTAL
AP22476,90,TOTAL
AP20821,90,TOTAL
AP21539,90,TOTAL
AP22425,90,TOTAL
AP22491,180,TOTAL
AP21624,90,TOTAL
AP21874,90,TOTAL
AP20882,180,TOTAL
AP22491,90,TOTAL
AP20349,90,TOTAL
AP21357,15,TOTAL
AP22798,15,TOTAL
AP23611,10,TOTAL
AP23168,10,TOTAL
AP-Lancetas,50,TOTAL
AP-Tiras Reactivas,50,TOTAL
AP22190,1,TOTAL
AP21987,60,TOTAL
AP21532,30,TOTAL
AP23240,30,TOTAL
AP20827,38,TOTAL
AP22366,30,TOTAL
AP23369,30,TOTAL
AP20880,90,TOTAL
AP22491,90,TOTAL
AP23299,60,TOTAL
AP24424,1,TOTAL
AP21624,30,TOTAL
AP20040,2,TOTAL
AP21771,1,TOTAL
AP21162,15,TOTAL
AP23809,175,TOTAL
AP23301,90,TOTAL
AP20044,60,TOTAL
AP22899,3,TOTAL
AP20112,10,TOTAL
AP21551,60,TOTAL
AP22185,1,TOTAL
AP23297,30,TOTAL
AP-Aguja Insulina,29,TOTAL
AP20300,4,TOTAL
AP22431,2,TOTAL
AP21189,56,TOTAL
AP23299,30,TOTAL
AP21542,30,TOTAL
AP20733,30,TOTAL
AP21993,30,TOTAL
AP20349,30,TOTAL
AP20494,30,TOTAL
AP-Tiras Reactivas,50,TOTAL
AP-Lancetas,50,TOTAL
AP21190,28,TOTAL
AP22422,30,TOTAL
AP23611,30,TOTAL
AP22491,90,TOTAL
AP20494,90,TOTAL
AP22643,45,TOTAL
AP20496,90,TOTAL
AP21703,90,TOTAL
AP20366,112,TOTAL
AP22491,60,TOTAL
AP21874,30,TOTAL
AP20775,30,TOTAL
AP21458,90,TOTAL
AP23204,90,TOTAL
AP20498,90,TOTAL
AP22863,6,TOTAL
AP22623,30,TOTAL
AP22537,10,TOTAL
AP21333,1,TOTAL
AP21357,20,TOTAL
AP21270,1,TOTAL
AP21903,90,TOTAL
AP21353,1,TOTAL
AP22105,15,TOTAL
AP21364,28,TOTAL
AP21007,4,TOTAL
AP22889,60,TOTAL
AP21911,1,TOTAL
AP23611,10,TOTAL
AP21914,90,TOTAL
AP20049,40,TOTAL
AP20044,28,TOTAL
AP20894,20,TOTAL
AP23450,2,TOTAL
AP22521,1,TOTAL
AP20281,8,TOTAL
AP22289,4,TOTAL
AP22863,6,TOTAL
AP21624,20,TOTAL
AP21806,1,TOTAL
AP20044,10,TOTAL
AP21771,1,TOTAL
AP23626,20,TOTAL
AP21624,28,TOTAL
AP20281,8,TOTAL
AP22289,4,TOTAL
AP22521,1,TOTAL
AP22491,60,TOTAL
AP22490,30,TOTAL
AP23301,30,TOTAL
AP21458,30,TOTAL
AP22491,90,TOTAL
AP21357,120,TOTAL
AP23168,90,TOTAL
AP-Aguja Insulina,47,TOTAL
AP20496,30,TOTAL
AP21480,30,TOTAL
AP23985,3,TOTAL
AP-Tiras Reactivas,30,TOTAL
AP22190,3,TOTAL
AP-Aguja Insulina,120,TOTAL
AP22046,30,TOTAL
AP21333,4,TOTAL
AP23168,60,TOTAL
AP21480,30,TOTAL
AP20300,2,TOTAL
AP24027,20,TOTAL
AP24187,3,TOTAL
AP21542,84,TOTAL
AP22588,30,TOTAL
AP22584,60,TOTAL
AP-Tiras Reactivas,50,TOTAL
AP22414,30,TOTAL
AP22190,2,TOTAL
AP20776,30,TOTAL
AP22072,30,TOTAL
AP21542,30,TOTAL
AP21743,90,TOTAL
AP22530,30,TOTAL
AP22863,6,TOTAL
AP22708,90,TOTAL
AP22190,30,TOTAL
AP23802,60,TOTAL
AP20496,90,TOTAL
AP20821,90,TOTAL
AP21473,90,TOTAL
AP21480,90,TOTAL
AP22418,90,TOTAL
AP22192,5,TOTAL
AP21703,45,TOTAL
AP22190,6,TOTAL
AP-Lancetas,150,TOTAL
AP-Aguja Insulina,200,TOTAL
AP-Tiras Reactivas,150,TOTAL
AP23297,90,TOTAL
AP22588,90,TOTAL
AP23813,98,TOTAL
AP21061,3,TOTAL
AP20218,2,TOTAL
AP22863,6,TOTAL
AP23299,30,TOTAL
AP21255,1,TOTAL
AP22190,3,TOTAL
AP21189,56,TOTAL
AP23105,1,TOTAL
AP21539,30,TOTAL
AP23450,3,TOTAL
AP21836,30,TOTAL
AP22190,3,TOTAL
AP22193,3,TOTAL
AP22724,2,TOTAL
AP21571,3,TOTAL
AP23301,90,TOTAL
AP20040,3,TOTAL
AP21237,1,TOTAL
AP21347,15,TOTAL
AP20044,20,TOTAL
AP21813,90,TOTAL
AP22668,28,TOTAL
AP22724,1,TOTAL
125115,30,TOTAL
AP22491,30,TOTAL
AP20498,30,TOTAL
AP20121,20,TOTAL
AP22863,6,TOTAL
AP22366,30,TOTAL
AP22081,15,TOTAL
AP24424,1,TOTAL
AP23719,90,TOTAL
AP21237,1,TOTAL
AP23883,2,TOTAL
AP20462,1,TOTAL
AP22491,60,TOTAL
AP22643,30,TOTAL
AP21539,30,TOTAL
AP21656,90,TOTAL
AP21189,90,TOTAL
AP22422,30,TOTAL
AP21030,120,TOTAL
AP21190,28,TOTAL
AP21992,90,TOTAL
AP22431,1,TOTAL
AP21539,90,TOTAL
AP22491,90,TOTAL
AP23301,90,TOTAL
AP22798,30,TOTAL
AP21539,20,TOTAL
AP20409,42,TOTAL
AP22668,42,TOTAL
AP22990,60,TOTAL
AP23348,4,TOTAL
AP20498,90,TOTAL
AP20822,90,TOTAL
AP20882,20,TOTAL
AP21189,84,TOTAL
AP21874,90,TOTAL
AP20142,30,TOTAL
AP23705,2,TOTAL
AP20776,30,TOTAL
AP21475,180,TOTAL
AP23299,90,TOTAL
AP21082,90,TOTAL
AP23301,60,TOTAL
AP20882,60,TOTAL
AP20044,120,TOTAL
AP22623,60,TOTAL
AP20344,60,TOTAL
AP22724,1,TOTAL
AP23297,30,TOTAL
AP23152,3,TOTAL
AP20349,30,TOTAL
AP22081,21,TOTAL
AP22476,14,TOTAL
AP22624,14,TOTAL
AP21539,30,TOTAL
AP24357,80,TOTAL
AP22855,2,TOTAL
AP23515,30,TOTAL
AP24424,1,TOTAL
AP22906,30,TOTAL
AP21162,60,TOTAL
AP23946,30,TOTAL
AP23946,30,TOTAL
AP21832,1,TOTAL
AP21552,120,TOTAL
AP21189,112,TOTAL
AP22422,60,TOTAL
AP22588,60,TOTAL
AP21993,120,TOTAL
AP21458,60,TOTAL
AP22990,56,TOTAL
AP20660,30,TOTAL
AP21115,1,TOTAL
AP22906,10,TOTAL
AP22081,9,TOTAL
AP22670,7,TOTAL
AP23611,30,TOTAL
AP20349,60,TOTAL
AP21987,60,TOTAL
AP20858,90,TOTAL
AP23809,90,TOTAL
AP22906,60,TOTAL
AP20922,30,TOTAL
AP23813,90,TOTAL
AP20776,60,TOTAL
AP20286,1,TOTAL
AP23126,1,TOTAL
AP22597,28,TOTAL
AP20496,60,TOTAL
AP21480,120,TOTAL
AP20349,60,TOTAL
AP22414,30,TOTAL
AP22491,60,TOTAL
AP21987,30,TOTAL
AP24357,120,TOTAL
AP22366,60,TOTAL
AP23671,2,TOTAL
AP21585,1,TOTAL
AP23297,30,TOTAL
AP23094,6,TOTAL
AP20548,3,TOTAL
AP21587,84,TOTAL
AP22422,90,TOTAL
AP21189,84,TOTAL
AP21353,1,TOTAL
AP21270,1,TOTAL
AP20064,14,TOTAL
AP21587,150,TOTAL
AP20218,2,TOTAL
AP23624,4,TOTAL
AP20064,40,TOTAL
AP23637,30,TOTAL
AP21914,120,TOTAL
AP21189,60,TOTAL
AP22613,14,TOTAL
AP22724,2,TOTAL
AP22522,27,TOTAL
AP22522,3,TOTAL
AP23612,28,TOTAL
AP22081,30,TOTAL
AP21118,7,TOTAL
AP22537,20,TOTAL
AP20546,1,TOTAL
AP22231,1,TOTAL
AP21190,112,TOTAL
AP21449,56,TOTAL
AP23299,90,TOTAL
AP22412,90,TOTAL
AP23369,90,TOTAL
AP23537,1,TOTAL
AP21061,1,TOTAL
AP20044,6,TOTAL
AP22081,6,TOTAL
AP22906,15,TOTAL
AP23512,8,TOTAL
AP23809,100,TOTAL
AP-Lancetas,50,TOTAL
AP-Tiras Reactivas,60,TOTAL
AP22597,112,TOTAL
AP22421,30,TOTAL
AP21164,60,TOTAL
AP22431,1,TOTAL
AP21987,30,TOTAL
AP22491,30,TOTAL
AP20496,30,TOTAL
AP22490,30,TOTAL
AP21347,60,TOTAL
AP20219,1,TOTAL
AP23240,4,TOTAL
